,id,building,class_name,proff,num,friends,day,time
8793,46902,Lopata Hall, Fourth-Level Modern Japanese I, Kajitani,4,0,W,11.0
8794,46903,Lopata Hall, Fourth-Level Modern Japanese I, Kajitani,4,0,W,11.3
8795,46904,Lopata Hall, Fourth-Level Modern Japanese I, Kajitani,4,0,F,11.0
8796,46905,Lopata Hall, Fourth-Level Modern Japanese I, Kajitani,4,0,F,11.3
8827,46936,Music Cls Bldg, Musics of the World, Stucky,18,0,T,8.3
8828,46937,Music Cls Bldg, Musics of the World, Stucky,18,0,T,9.0
8829,46938,Music Cls Bldg, Musics of the World, Stucky,18,0,T,9.3
8830,46939,Music Cls Bldg, Musics of the World, Stucky,18,0,H,8.3
8831,46940,Music Cls Bldg, Musics of the World, Stucky,18,0,H,9.0
8832,46941,Music Cls Bldg, Musics of the World, Stucky,18,0,H,9.3
8839,46948,Music Cls Bldg, Race Realism and Representation from Madama Butterfly to Hamilton, Wangpaiboonkit,3,0,M,13.0
8840,46949,Music Cls Bldg, Race Realism and Representation from Madama Butterfly to Hamilton, Wangpaiboonkit,3,0,M,13.3
8841,46950,Music Cls Bldg, Race Realism and Representation from Madama Butterfly to Hamilton, Wangpaiboonkit,3,0,W,13.0
8842,46951,Music Cls Bldg, Race Realism and Representation from Madama Butterfly to Hamilton, Wangpaiboonkit,3,0,W,13.3
8843,46952,Music Cls Bldg, Race Realism and Representation from Madama Butterfly to Hamilton, Wangpaiboonkit,3,0,F,13.0
8844,46953,Music Cls Bldg, Race Realism and Representation from Madama Butterfly to Hamilton, Wangpaiboonkit,3,0,F,13.3
8845,46954,Music Cls Bldg, KEYBOARD SKILLS I, Johnson,4,0,M,11.0
8846,46955,Music Cls Bldg, KEYBOARD SKILLS I, Johnson,4,0,M,11.3
8847,46956,Music Cls Bldg, KEYBOARD SKILLS I, Johnson,4,0,W,11.0
8848,46957,Music Cls Bldg, KEYBOARD SKILLS I, Johnson,4,0,W,11.3
8849,46958,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Douthitt,8,0,T,14.3
8850,46959,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Douthitt,8,0,T,15.0
8851,46960,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Douthitt,8,0,T,15.3
8852,46961,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Douthitt,8,0,H,14.3
8853,46962,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Douthitt,8,0,H,15.0
8854,46963,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Douthitt,8,0,H,15.3
8855,46964,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,T,16.0
8856,46965,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,T,16.3
8857,46966,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,T,17.0
8858,46967,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,H,16.0
8859,46968,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,H,16.3
8860,46969,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,H,17.0
8861,46970,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Douthitt,7,0,T,13.0
8862,46971,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Douthitt,7,0,T,13.3
8863,46972,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Douthitt,7,0,T,14.0
8864,46973,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Douthitt,7,0,H,13.0
8865,46974,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Douthitt,7,0,H,13.3
8866,46975,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Douthitt,7,0,H,14.0
8867,46976,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,T,17.3
8868,46977,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,T,18.0
8869,46978,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,T,18.3
8870,46979,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,T,19.0
8871,46980,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,H,17.3
8872,46981,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,H,18.0
8873,46982,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,H,18.3
8874,46983,Tietjens Hall, Digital Audio and Multitracking: An Introduction to Electronic Music, Ghys,8,0,H,19.0
8875,46984,Tietjens Hall, Introduction to Tabla: The Exploration of Indian Rhythm Oral Tradition and Improvisation, Buhts,2,0,F,15.0
8876,46985,Tietjens Hall, Introduction to Tabla: The Exploration of Indian Rhythm Oral Tradition and Improvisation, Buhts,2,0,F,15.3
8877,46986,Tietjens Hall, Introduction to Tabla: The Exploration of Indian Rhythm Oral Tradition and Improvisation, Buhts,2,0,F,16.0
8878,46987,Tietjens Hall, Introduction to Tabla: The Exploration of Indian Rhythm Oral Tradition and Improvisation, Buhts,2,0,F,16.3
8879,46988,Music Cls Bldg, Classical Theory III, Snarrenberg,8,0,T,10.0
8880,46989,Music Cls Bldg, Classical Theory III, Snarrenberg,8,0,T,10.3
8881,46990,Music Cls Bldg, Classical Theory III, Snarrenberg,8,0,T,11.0
8882,46991,Music Cls Bldg, Classical Theory III, Snarrenberg,8,0,H,10.0
8883,46992,Music Cls Bldg, Classical Theory III, Snarrenberg,8,0,H,10.3
8884,46993,Music Cls Bldg, Classical Theory III, Snarrenberg,8,0,H,11.0
8885,46994,Tietjens Hall, Musicianship I, Greenhalgh,6,0,T,16.3
8886,46995,Tietjens Hall, Musicianship I, Greenhalgh,6,0,T,17.0
8887,46996,Tietjens Hall, Musicianship I, Greenhalgh,6,0,T,17.3
8888,46997,Tietjens Hall, Musicianship I, Greenhalgh,6,0,H,16.3
8889,46998,Tietjens Hall, Musicianship I, Greenhalgh,6,0,H,17.0
8890,46999,Tietjens Hall, Musicianship I, Greenhalgh,6,0,H,17.3
8891,47000,Music Cls Bldg, Keyboard Skills III, Kirkpatrick,5,0,M,9.0
8892,47001,Music Cls Bldg, Keyboard Skills III, Kirkpatrick,5,0,M,9.3
8893,47002,Music Cls Bldg, Keyboard Skills III, Kirkpatrick,5,0,W,9.0
8894,47003,Music Cls Bldg, Keyboard Skills III, Kirkpatrick,5,0,W,9.3
8895,47004,560 Music Cntr, Wind Ensemble, Becker,43,0,H,19.0
8896,47005,560 Music Cntr, Wind Ensemble, Becker,43,0,H,19.3
8897,47006,560 Music Cntr, Wind Ensemble, Becker,43,0,H,20.0
8898,47007,560 Music Cntr, Wind Ensemble, Becker,43,0,H,20.3
8899,47008,560 Music Cntr, Wind Ensemble, Becker,43,0,H,21.0
8900,47009,560 Music Cntr, Wind Ensemble, Becker,43,0,H,21.3
8901,47010,560 Music Cntr, JAZZ BAND, Becker,23,0,W,19.3
8902,47011,560 Music Cntr, JAZZ BAND, Becker,23,0,W,20.0
8903,47012,560 Music Cntr, JAZZ BAND, Becker,23,0,W,20.3
8904,47013,560 Music Cntr, JAZZ BAND, Becker,23,0,W,21.0
8905,47014,560 Music Cntr, JAZZ BAND, Becker,23,0,W,21.3
8906,47015,560 Music Cntr, JAZZ BAND, Becker,23,0,W,22.0
8907,47016,560 Music Cntr, Symphony Orchestra, Aquino,69,0,T,18.3
8908,47017,560 Music Cntr, Symphony Orchestra, Aquino,69,0,T,19.0
8909,47018,560 Music Cntr, Symphony Orchestra, Aquino,69,0,T,19.3
8910,47019,560 Music Cntr, Symphony Orchestra, Aquino,69,0,T,20.0
8911,47020,560 Music Cntr, Symphony Orchestra, Aquino,69,0,T,20.3
8912,47021,560 Music Cntr, Symphony Orchestra, Aquino,69,0,T,21.0
8913,47022,560 Music Cntr, Concert Choir, McDonald,36,0,M,16.3
8914,47023,560 Music Cntr, Concert Choir, McDonald,36,0,M,17.0
8915,47024,560 Music Cntr, Concert Choir, McDonald,36,0,M,17.3
8916,47025,560 Music Cntr, Concert Choir, McDonald,36,0,M,18.0
8917,47026,560 Music Cntr, Concert Choir, McDonald,36,0,M,18.3
8918,47027,560 Music Cntr, Concert Choir, McDonald,36,0,W,16.3
8919,47028,560 Music Cntr, Concert Choir, McDonald,36,0,W,17.0
8920,47029,560 Music Cntr, Concert Choir, McDonald,36,0,W,17.3
8921,47030,560 Music Cntr, Concert Choir, McDonald,36,0,W,18.0
8922,47031,560 Music Cntr, Concert Choir, McDonald,36,0,W,18.3
8923,47032,Music Cls Bldg, Music History II:The Invention of Classical Music 1700-1850, Stefaniak,14,0,T,13.0
8924,47033,Music Cls Bldg, Music History II:The Invention of Classical Music 1700-1850, Stefaniak,14,0,T,13.3
8925,47034,Music Cls Bldg, Music History II:The Invention of Classical Music 1700-1850, Stefaniak,14,0,T,14.0
8926,47035,Music Cls Bldg, Music History II:The Invention of Classical Music 1700-1850, Stefaniak,14,0,H,13.0
8927,47036,Music Cls Bldg, Music History II:The Invention of Classical Music 1700-1850, Stefaniak,14,0,H,13.3
8928,47037,Music Cls Bldg, Music History II:The Invention of Classical Music 1700-1850, Stefaniak,14,0,H,14.0
8935,47044,Music Cls Bldg, The Science of Singing, McDonald,11,0,T,10.0
8936,47045,Music Cls Bldg, The Science of Singing, McDonald,11,0,T,10.3
8937,47046,Music Cls Bldg, The Science of Singing, McDonald,11,0,T,11.0
8938,47047,Music Cls Bldg, The Science of Singing, McDonald,11,0,H,10.0
8939,47048,Music Cls Bldg, The Science of Singing, McDonald,11,0,H,10.3
8940,47049,Music Cls Bldg, The Science of Singing, McDonald,11,0,H,11.0
8947,47056,Tietjens Hall, Advanced Techniques in Electronic Music: Studio Songwriting, Douthitt,9,0,T,11.3
8948,47057,Tietjens Hall, Advanced Techniques in Electronic Music: Studio Songwriting, Douthitt,9,0,T,12.0
8949,47058,Tietjens Hall, Advanced Techniques in Electronic Music: Studio Songwriting, Douthitt,9,0,T,12.3
8950,47059,Tietjens Hall, Advanced Techniques in Electronic Music: Studio Songwriting, Douthitt,9,0,H,11.3
8951,47060,Tietjens Hall, Advanced Techniques in Electronic Music: Studio Songwriting, Douthitt,9,0,H,12.0
8952,47061,Tietjens Hall, Advanced Techniques in Electronic Music: Studio Songwriting, Douthitt,9,0,H,12.3
8953,47062,Tietjens Hall, Analysis I, Duane,2,0,T,10.0
8954,47063,Tietjens Hall, Analysis I, Duane,2,0,T,10.3
8955,47064,Tietjens Hall, Analysis I, Duane,2,0,T,11.0
8956,47065,Tietjens Hall, Analysis I, Duane,2,0,H,10.0
8957,47066,Tietjens Hall, Analysis I, Duane,2,0,H,10.3
8958,47067,Tietjens Hall, Analysis I, Duane,2,0,H,11.0
8978,47087,Gaylord, Introduction to Musicological Research I, Stefaniak,2,0,F,10.0
8979,47088,Gaylord, Introduction to Musicological Research I, Stefaniak,2,0,F,10.3
8980,47089,Gaylord, Introduction to Musicological Research I, Stefaniak,2,0,F,11.0
8981,47090,Gaylord, Introduction to Musicological Research I, Stefaniak,2,0,F,11.3
8982,47091,Gaylord, Introduction to Musicological Research I, Stefaniak,2,0,F,12.0
8983,47092,Gaylord, Introduction to Musicological Research I, Stefaniak,2,0,F,12.3
8990,47099,Music Cls Bldg, Seminar:  Schenker's Analytical Methodology, Snarrenberg,2,0,H,14.3
8991,47100,Music Cls Bldg, Seminar:  Schenker's Analytical Methodology, Snarrenberg,2,0,H,15.0
8992,47101,Music Cls Bldg, Seminar:  Schenker's Analytical Methodology, Snarrenberg,2,0,H,15.3
8993,47102,Music Cls Bldg, Seminar:  Schenker's Analytical Methodology, Snarrenberg,2,0,H,16.0
8994,47103,Music Cls Bldg, Seminar:  Schenker's Analytical Methodology, Snarrenberg,2,0,H,16.3
8995,47104,Music Cls Bldg, Country Music, Duane,3,0,T,13.0
8996,47105,Music Cls Bldg, Country Music, Duane,3,0,T,13.3
8997,47106,Music Cls Bldg, Country Music, Duane,3,0,T,14.0
8998,47107,Music Cls Bldg, Country Music, Duane,3,0,H,13.0
8999,47108,Music Cls Bldg, Country Music, Duane,3,0,H,13.3
9000,47109,Music Cls Bldg, Country Music, Duane,3,0,H,14.0
9007,47116,Cupples II, Music and Performance, McGinley,14,0,T,13.0
9008,47117,Cupples II, Music and Performance, McGinley,14,0,T,13.3
9009,47118,Cupples II, Music and Performance, McGinley,14,0,T,14.0
9010,47119,Cupples II, Music and Performance, McGinley,14,0,H,13.0
9011,47120,Cupples II, Music and Performance, McGinley,14,0,H,13.3
9012,47121,Cupples II, Music and Performance, McGinley,14,0,H,14.0
9032,47141,Hillman, Introductory Psychological Statistics, Cohen-Shikora,67,0,M,14.3
9033,47142,Hillman, Introductory Psychological Statistics, Cohen-Shikora,67,0,M,15.0
9034,47143,Hillman, Introductory Psychological Statistics, Cohen-Shikora,67,0,M,15.3
9035,47144,Hillman, Introductory Psychological Statistics, Cohen-Shikora,67,0,W,14.3
9036,47145,Hillman, Introductory Psychological Statistics, Cohen-Shikora,67,0,W,15.0
9037,47146,Hillman, Introductory Psychological Statistics, Cohen-Shikora,67,0,W,15.3
9038,47147,Rebstock, Introductory Psychological Statistics, Nestojko,96,0,T,10.0
9039,47148,Rebstock, Introductory Psychological Statistics, Nestojko,96,0,T,10.3
9040,47149,Rebstock, Introductory Psychological Statistics, Nestojko,96,0,T,11.0
9041,47150,Rebstock, Introductory Psychological Statistics, Nestojko,96,0,H,10.0
9042,47151,Rebstock, Introductory Psychological Statistics, Nestojko,96,0,H,10.3
9043,47152,Rebstock, Introductory Psychological Statistics, Nestojko,96,0,H,11.0
9044,47153,Somers Family, Experimental Psychology, Cohen-Shikora,13,0,T,13.3
9045,47154,Somers Family, Experimental Psychology, Cohen-Shikora,13,0,T,14.0
9046,47155,Somers Family, Experimental Psychology, Cohen-Shikora,13,0,T,14.3
9047,47156,Somers Family, Experimental Psychology, Cohen-Shikora,13,0,T,15.0
9048,47157,Somers Family, Experimental Psychology, Cohen-Shikora,13,0,H,13.3
9049,47158,Somers Family, Experimental Psychology, Cohen-Shikora,13,0,H,14.0
9050,47159,Somers Family, Experimental Psychology, Cohen-Shikora,13,0,H,14.3
9051,47160,Somers Family, Experimental Psychology, Cohen-Shikora,13,0,H,15.0
9100,47209,McDonnell, Cognitive Psychology, Kool,90,0,T,10.0
9101,47210,McDonnell, Cognitive Psychology, Kool,90,0,T,10.3
9102,47211,McDonnell, Cognitive Psychology, Kool,90,0,T,11.0
9103,47212,McDonnell, Cognitive Psychology, Kool,90,0,H,10.0
9104,47213,McDonnell, Cognitive Psychology, Kool,90,0,H,10.3
9105,47214,McDonnell, Cognitive Psychology, Kool,90,0,H,11.0
9106,47215,Simon, Cognitive Neuroscience, Reagh,186,0,T,16.0
9107,47216,Simon, Cognitive Neuroscience, Reagh,186,0,T,16.3
9108,47217,Simon, Cognitive Neuroscience, Reagh,186,0,T,17.0
9109,47218,Simon, Cognitive Neuroscience, Reagh,186,0,H,16.0
9110,47219,Simon, Cognitive Neuroscience, Reagh,186,0,H,16.3
9111,47220,Simon, Cognitive Neuroscience, Reagh,186,0,H,17.0
9112,47221,Simon, Understanding Emotions, Thompson,15,0,T,13.0
9113,47222,Simon, Understanding Emotions, Thompson,15,0,T,13.3
9114,47223,Simon, Understanding Emotions, Thompson,15,0,T,14.0
9115,47224,Simon, Understanding Emotions, Thompson,15,0,H,13.0
9116,47225,Simon, Understanding Emotions, Thompson,15,0,H,13.3
9117,47226,Simon, Understanding Emotions, Thompson,15,0,H,14.0
9124,47233,Umrath, Community Psychology, Leath,33,0,M,13.0
9125,47234,Umrath, Community Psychology, Leath,33,0,M,13.3
9126,47235,Umrath, Community Psychology, Leath,33,0,M,14.0
9127,47236,Umrath, Community Psychology, Leath,33,0,W,13.0
9128,47237,Umrath, Community Psychology, Leath,33,0,W,13.3
9129,47238,Umrath, Community Psychology, Leath,33,0,W,14.0
9130,47239,Louderman, Psychological Dynamics of Empathy, Lambert,46,0,T,13.0
9131,47240,Louderman, Psychological Dynamics of Empathy, Lambert,46,0,T,13.3
9132,47241,Louderman, Psychological Dynamics of Empathy, Lambert,46,0,T,14.0
9133,47242,Louderman, Psychological Dynamics of Empathy, Lambert,46,0,H,13.0
9134,47243,Louderman, Psychological Dynamics of Empathy, Lambert,46,0,H,13.3
9135,47244,Louderman, Psychological Dynamics of Empathy, Lambert,46,0,H,14.0
9136,47245,Mallinckrodt, Applied Statistical Analysis with R, Cooper,29,0,M,13.0
9137,47246,Mallinckrodt, Applied Statistical Analysis with R, Cooper,29,0,M,13.3
9138,47247,Mallinckrodt, Applied Statistical Analysis with R, Cooper,29,0,M,14.0
9139,47248,Mallinckrodt, Applied Statistical Analysis with R, Cooper,29,0,W,13.0
9140,47249,Mallinckrodt, Applied Statistical Analysis with R, Cooper,29,0,W,13.3
9141,47250,Mallinckrodt, Applied Statistical Analysis with R, Cooper,29,0,W,14.0
9142,47251,Somers Family, Perception Thought and Action, Abrams,11,0,T,15.0
9143,47252,Somers Family, Perception Thought and Action, Abrams,11,0,T,15.3
9144,47253,Somers Family, Perception Thought and Action, Abrams,11,0,T,16.0
9145,47254,Somers Family, Perception Thought and Action, Abrams,11,0,T,16.3
9146,47255,Somers Family, Perception Thought and Action, Abrams,11,0,T,17.0
9147,47256,Somers Family, Perception Thought and Action, Abrams,11,0,T,17.3
9148,47257,Somers Family, Advanced Cognitive Neuroscience, Braver,16,0,M,13.0
9149,47258,Somers Family, Advanced Cognitive Neuroscience, Braver,16,0,M,13.3
9150,47259,Somers Family, Advanced Cognitive Neuroscience, Braver,16,0,M,14.0
9151,47260,Somers Family, Advanced Cognitive Neuroscience, Braver,16,0,W,13.0
9152,47261,Somers Family, Advanced Cognitive Neuroscience, Braver,16,0,W,13.3
9153,47262,Somers Family, Advanced Cognitive Neuroscience, Braver,16,0,W,14.0
9154,47263,Eads, Study for Honors (Writing Intensive), Sommers,30,0,H,16.0
9155,47264,Eads, Study for Honors (Writing Intensive), Sommers,30,0,H,16.3
9156,47265,Eads, Study for Honors (Writing Intensive), Sommers,30,0,H,17.0
9157,47266,Eads, Study for Honors (Writing Intensive), Sommers,30,0,H,17.3
9158,47267,Somers Family, First-Year Seminar for Graduate Students, McDermott,2,0,W,14.0
9159,47268,Somers Family, First-Year Seminar for Graduate Students, McDermott,2,0,W,14.3
9160,47269,Somers Family, First-Year Seminar for Graduate Students, McDermott,2,0,W,15.0
9161,47270,Somers Family, First-Year Seminar for Graduate Students, McDermott,2,0,W,15.3
9162,47271,Somers Family, First-Year Seminar for Graduate Students, McDermott,2,0,W,16.0
9163,47272,Somers Family, Research Designs and Methods, Dobbins,20,0,T,11.0
9164,47273,Somers Family, Research Designs and Methods, Dobbins,20,0,T,11.3
9165,47274,Somers Family, Research Designs and Methods, Dobbins,20,0,T,12.0
9166,47275,Somers Family, Research Designs and Methods, Dobbins,20,0,H,11.0
9167,47276,Somers Family, Research Designs and Methods, Dobbins,20,0,H,11.3
9168,47277,Somers Family, Research Designs and Methods, Dobbins,20,0,H,12.0
9169,47278,Somers Family, Selected Topics in Design and Statistics, Strube,6,0,M,9.0
9170,47279,Somers Family, Selected Topics in Design and Statistics, Strube,6,0,M,9.3
9171,47280,Somers Family, Selected Topics in Design and Statistics, Strube,6,0,M,10.0
9172,47281,Somers Family, Selected Topics in Design and Statistics, Strube,6,0,W,9.0
9173,47282,Somers Family, Selected Topics in Design and Statistics, Strube,6,0,W,9.3
9174,47283,Somers Family, Selected Topics in Design and Statistics, Strube,6,0,W,10.0
9175,47284,Somers Family, The Psychology of Academia, Roediger,9,0,W,14.3
9176,47285,Somers Family, The Psychology of Academia, Roediger,9,0,W,15.0
9177,47286,Somers Family, The Psychology of Academia, Roediger,9,0,W,15.3
9178,47287,Somers Family, Quantitative Methods I, Cooper,24,0,T,9.3
9179,47288,Somers Family, Quantitative Methods I, Cooper,24,0,T,10.0
9180,47289,Somers Family, Quantitative Methods I, Cooper,24,0,T,10.3
9181,47290,Somers Family, Quantitative Methods I, Cooper,24,0,H,9.3
9182,47291,Somers Family, Quantitative Methods I, Cooper,24,0,H,10.0
9183,47292,Somers Family, Quantitative Methods I, Cooper,24,0,H,10.3
9184,47293,West Campus, Clinical Science: Intellectual and Achievement  Assessment, Stojanovic,6,0,W,14.0
9185,47294,West Campus, Clinical Science: Intellectual and Achievement  Assessment, Stojanovic,6,0,W,14.3
9186,47295,West Campus, Clinical Science: Intellectual and Achievement  Assessment, Stojanovic,6,0,W,15.0
9187,47296,West Campus, Clinical Science: Intellectual and Achievement  Assessment, Stojanovic,6,0,W,15.3
9188,47297,West Campus, Clinical Science: Intellectual and Achievement  Assessment, Stojanovic,6,0,W,16.0
9189,47298,West Campus, Clinical Science: Intellectual and Achievement  Assessment, Stojanovic,6,0,W,16.3
9190,47299,Somers Family, Clinical Science: Psychological Assessment, Lawton,6,0,M,13.0
9191,47300,Somers Family, Clinical Science: Psychological Assessment, Lawton,6,0,M,13.3
9192,47301,Somers Family, Clinical Science: Psychological Assessment, Lawton,6,0,M,14.0
9193,47302,Somers Family, Clinical Science: Psychological Assessment, Lawton,6,0,M,14.3
9194,47303,Somers Family, Clinical Science: Psychological Assessment, Lawton,6,0,M,15.0
9195,47304,Somers Family, Clinical Science: Psychological Assessment, Lawton,6,0,M,15.3
9196,47305,Somers Family, Applied Bayesian Statistics for Psychologists, Jackson,13,0,T,14.0
9197,47306,Somers Family, Applied Bayesian Statistics for Psychologists, Jackson,13,0,T,14.3
9198,47307,Somers Family, Applied Bayesian Statistics for Psychologists, Jackson,13,0,T,15.0
9199,47308,Somers Family, Applied Bayesian Statistics for Psychologists, Jackson,13,0,H,14.0
9200,47309,Somers Family, Applied Bayesian Statistics for Psychologists, Jackson,13,0,H,14.3
9201,47310,Somers Family, Applied Bayesian Statistics for Psychologists, Jackson,13,0,H,15.0
9214,47323,Somers Family, Graduate Research Seminar, Carpenter,16,0,T,16.0
9215,47324,Somers Family, Graduate Research Seminar, Carpenter,16,0,T,16.3
9216,47325,Somers Family, Graduate Research Seminar, Sommers,3,0,W,12.0
9217,47326,Somers Family, Graduate Research Seminar, Sommers,3,0,W,12.3
9218,47327,Somers Family, Graduate Research Seminar, Dobbins,21,0,W,16.0
9219,47328,Somers Family, Graduate Research Seminar, Dobbins,21,0,W,16.3
9220,47329,Somers Family, Graduate Research Seminar, Hill,4,0,F,13.0
9221,47330,Somers Family, Graduate Research Seminar, Hill,4,0,F,13.3
9222,47331,Somers Family, Seminar in Research Ethics, Zacks,16,0,T,12.0
9223,47332,Somers Family, Seminar in Research Ethics, Zacks,16,0,T,12.3
9224,47333,Somers Family, The Science of Behavior, Zacks Carlson,29,0,T,14.3
9225,47334,Somers Family, The Science of Behavior, Zacks Carlson,29,0,T,15.0
9226,47335,Somers Family, The Science of Behavior, Zacks Carlson,29,0,T,15.3
9227,47336,Somers Family, The Science of Behavior, Zacks Carlson,29,0,H,14.3
9228,47337,Somers Family, The Science of Behavior, Zacks Carlson,29,0,H,15.0
9229,47338,Somers Family, The Science of Behavior, Zacks Carlson,29,0,H,15.3
9230,47339,Somers Family, SEMINAR: THEORIES OF SOCIAL PSYCHOLOGY, Strube,8,0,M,11.3
9231,47340,Somers Family, SEMINAR: THEORIES OF SOCIAL PSYCHOLOGY, Strube,8,0,M,12.0
9232,47341,Somers Family, SEMINAR: THEORIES OF SOCIAL PSYCHOLOGY, Strube,8,0,M,12.3
9233,47342,Somers Family, SEMINAR: THEORIES OF SOCIAL PSYCHOLOGY, Strube,8,0,W,11.3
9234,47343,Somers Family, SEMINAR: THEORIES OF SOCIAL PSYCHOLOGY, Strube,8,0,W,12.0
9235,47344,Somers Family, SEMINAR: THEORIES OF SOCIAL PSYCHOLOGY, Strube,8,0,W,12.3
9236,47345,Wilson, Recent Advances in Psychological Science Seminar Series, Bugg,43,0,M,16.0
9237,47346,Wilson, Recent Advances in Psychological Science Seminar Series, Bugg,43,0,M,16.3
9238,47347,Wilson, Recent Advances in Psychological Science Seminar Series, Bugg,43,0,M,17.0
9245,47354,Seigle, Introduction to Queer Studies, Bujan,13,0,M,16.0
9246,47355,Seigle, Introduction to Queer Studies, Bujan,13,0,M,16.3
9247,47356,Seigle, Introduction to Queer Studies, Bujan,13,0,M,17.0
9248,47357,Seigle, Introduction to Queer Studies, Bujan,13,0,W,16.0
9249,47358,Seigle, Introduction to Queer Studies, Bujan,13,0,W,16.3
9250,47359,Seigle, Introduction to Queer Studies, Bujan,13,0,W,17.0
9251,47360,Lopata Hall, First Year Seminar: Angels Prostitutes and Chicas Modernas: Women in Latin American History, Montano,12,0,M,15.0
9252,47361,Lopata Hall, First Year Seminar: Angels Prostitutes and Chicas Modernas: Women in Latin American History, Montano,12,0,M,15.3
9253,47362,Lopata Hall, First Year Seminar: Angels Prostitutes and Chicas Modernas: Women in Latin American History, Montano,12,0,M,16.0
9254,47363,Lopata Hall, First Year Seminar: Angels Prostitutes and Chicas Modernas: Women in Latin American History, Montano,12,0,M,16.3
9255,47364,Lopata Hall, First Year Seminar: Angels Prostitutes and Chicas Modernas: Women in Latin American History, Montano,12,0,M,17.0
9256,47365,Lopata Hall, First Year Seminar: Angels Prostitutes and Chicas Modernas: Women in Latin American History, Montano,12,0,M,17.3
9269,47378,Eads, Topics: Global Italy: Race Gender Migration and Citzenship, Dalla Torre,13,0,M,13.0
9270,47379,Eads, Topics: Global Italy: Race Gender Migration and Citzenship, Dalla Torre,13,0,M,13.3
9271,47380,Eads, Topics: Global Italy: Race Gender Migration and Citzenship, Dalla Torre,13,0,M,14.0
9272,47381,Eads, Topics: Global Italy: Race Gender Migration and Citzenship, Dalla Torre,13,0,W,13.0
9273,47382,Eads, Topics: Global Italy: Race Gender Migration and Citzenship, Dalla Torre,13,0,W,13.3
9274,47383,Eads, Topics: Global Italy: Race Gender Migration and Citzenship, Dalla Torre,13,0,W,14.0
9281,47390,Seigle, Community-Engaged Learning: Projects in Domestic Violence, Ake,14,0,T,14.3
9282,47391,Seigle, Community-Engaged Learning: Projects in Domestic Violence, Ake,14,0,T,15.0
9283,47392,Seigle, Community-Engaged Learning: Projects in Domestic Violence, Ake,14,0,T,15.3
9284,47393,Seigle, Community-Engaged Learning: Projects in Domestic Violence, Ake,14,0,H,14.3
9285,47394,Seigle, Community-Engaged Learning: Projects in Domestic Violence, Ake,14,0,H,15.0
9286,47395,Seigle, Community-Engaged Learning: Projects in Domestic Violence, Ake,14,0,H,15.3
9293,47402,Seigle, Queer of Color Critique, Bailey,15,0,T,15.0
9294,47403,Seigle, Queer of Color Critique, Bailey,15,0,T,15.3
9295,47404,Seigle, Queer of Color Critique, Bailey,15,0,T,16.0
9296,47405,Seigle, Queer of Color Critique, Bailey,15,0,T,16.3
9297,47406,Seigle, Queer of Color Critique, Bailey,15,0,T,17.0
9298,47407,Seigle, Queer of Color Critique, Bailey,15,0,T,17.3
9311,47420,McMillan, Sex and Gender in Public, Wanzo,4,0,T,16.0
9312,47421,McMillan, Sex and Gender in Public, Wanzo,4,0,T,16.3
9313,47422,McMillan, Sex and Gender in Public, Wanzo,4,0,T,17.0
9326,47435,January Hall, Seminar Lit. 19th C: Access Genre Market Inclusion: German and Austrian Women Writers (1860-1932), Tatlock,10,0,M,16.0
9327,47436,January Hall, Seminar Lit. 19th C: Access Genre Market Inclusion: German and Austrian Women Writers (1860-1932), Tatlock,10,0,M,16.3
