id,building,class_name,proff,num,friends,day,time,classNum
61784,"Music Cls Bldg"," The Science of Singing"," McDonald",11,0,H,10.0000,102
61785,"Music Cls Bldg"," The Science of Singing"," McDonald",11,0,H,10.3000,102
61786,"Music Cls Bldg"," The Science of Singing"," McDonald",11,0,H,11.0000,102
61787,"Music Cls Bldg"," Towards a New Music"," Lenihan",17,0,T,11.3000,103
61788,"Music Cls Bldg"," Towards a New Music"," Lenihan",17,0,T,12.0000,103
61789,"Music Cls Bldg"," Towards a New Music"," Lenihan",17,0,T,12.3000,103
61790,"Music Cls Bldg"," Towards a New Music"," Lenihan",17,0,H,11.3000,103
61791,"Music Cls Bldg"," Towards a New Music"," Lenihan",17,0,H,12.0000,103
61792,"Music Cls Bldg"," Towards a New Music"," Lenihan",17,0,H,12.3000,103
61793,"Tietjens Hall"," Advanced Techniques in Electronic Music: Studio Songwriting"," Douthitt",9,0,T,11.3000,203
61794,"Tietjens Hall"," Advanced Techniques in Electronic Music: Studio Songwriting"," Douthitt",9,0,T,12.0000,203
61795,"Tietjens Hall"," Advanced Techniques in Electronic Music: Studio Songwriting"," Douthitt",9,0,T,12.3000,203
61796,"Tietjens Hall"," Advanced Techniques in Electronic Music: Studio Songwriting"," Douthitt",9,0,H,11.3000,203
61797,"Tietjens Hall"," Advanced Techniques in Electronic Music: Studio Songwriting"," Douthitt",9,0,H,12.0000,203
61798,"Tietjens Hall"," Advanced Techniques in Electronic Music: Studio Songwriting"," Douthitt",9,0,H,12.3000,203
61799,"Tietjens Hall"," Analysis I"," Duane",2,0,T,10.0000,4
61800,"Tietjens Hall"," Analysis I"," Duane",2,0,T,10.3000,4
61801,"Tietjens Hall"," Analysis I"," Duane",2,0,T,11.0000,4
61802,"Tietjens Hall"," Analysis I"," Duane",2,0,H,10.0000,4
61803,"Tietjens Hall"," Analysis I"," Duane",2,0,H,10.3000,4
61804,"Tietjens Hall"," Analysis I"," Duane",2,0,H,11.0000,4
61805,"Cupples II"," Music and Performance: Pleasure and Politics in Popular Music"," McGinley",14,0,T,13.0000,L011
61806,"Cupples II"," Music and Performance: Pleasure and Politics in Popular Music"," McGinley",14,0,T,13.3000,L011
61807,"Cupples II"," Music and Performance: Pleasure and Politics in Popular Music"," McGinley",14,0,T,14.0000,L011
61808,"Cupples II"," Music and Performance: Pleasure and Politics in Popular Music"," McGinley",14,0,H,13.0000,L011
61809,"Cupples II"," Music and Performance: Pleasure and Politics in Popular Music"," McGinley",14,0,H,13.3000,L011
61810,"Cupples II"," Music and Performance: Pleasure and Politics in Popular Music"," McGinley",14,0,H,14.0000,L011
61811,"Music Cls Bldg"," Soundtrack Studies: Music Voices Noise"," Decker",7,0,M,10.0000,102
61812,"Music Cls Bldg"," Soundtrack Studies: Music Voices Noise"," Decker",7,0,M,10.3000,102
61813,"Music Cls Bldg"," Soundtrack Studies: Music Voices Noise"," Decker",7,0,M,11.0000,102
61814,"Music Cls Bldg"," Soundtrack Studies: Music Voices Noise"," Decker",7,0,W,10.0000,102
61815,"Music Cls Bldg"," Soundtrack Studies: Music Voices Noise"," Decker",7,0,W,10.3000,102
61816,"Music Cls Bldg"," Soundtrack Studies: Music Voices Noise"," Decker",7,0,W,11.0000,102
61817,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,19.0000,100
61818,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,19.3000,100
61819,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,20.0000,100
61820,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,20.3000,100
61821,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,21.0000,100
61822,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,21.3000,100
61823,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,22.0000,100
61824,Gaylord," Introduction to Musicological Research I"," Stefaniak",2,0,F,10.0000,16
61825,Gaylord," Introduction to Musicological Research I"," Stefaniak",2,0,F,10.3000,16
61826,Gaylord," Introduction to Musicological Research I"," Stefaniak",2,0,F,11.0000,16
61827,Gaylord," Introduction to Musicological Research I"," Stefaniak",2,0,F,11.3000,16
61828,Gaylord," Introduction to Musicological Research I"," Stefaniak",2,0,F,12.0000,16
61829,Gaylord," Introduction to Musicological Research I"," Stefaniak",2,0,F,12.3000,16
61830,"Tietjens Hall"," Advanced Techniques in Electronic Music: Studio Songwriting"," Douthitt",9,0,T,11.3000,203
61831,"Tietjens Hall"," Advanced Techniques in Electronic Music: Studio Songwriting"," Douthitt",9,0,T,12.0000,203
61832,"Tietjens Hall"," Advanced Techniques in Electronic Music: Studio Songwriting"," Douthitt",9,0,T,12.3000,203
61833,"Tietjens Hall"," Advanced Techniques in Electronic Music: Studio Songwriting"," Douthitt",9,0,H,11.3000,203
61834,"Tietjens Hall"," Advanced Techniques in Electronic Music: Studio Songwriting"," Douthitt",9,0,H,12.0000,203
61835,"Tietjens Hall"," Advanced Techniques in Electronic Music: Studio Songwriting"," Douthitt",9,0,H,12.3000,203
61836,"Music Cls Bldg"," Seminar:  Schenker's Analytical Methodology"," Snarrenberg",2,0,H,14.3000,103
61837,"Music Cls Bldg"," Seminar:  Schenker's Analytical Methodology"," Snarrenberg",2,0,H,15.0000,103
61838,"Music Cls Bldg"," Seminar:  Schenker's Analytical Methodology"," Snarrenberg",2,0,H,15.3000,103
61839,"Music Cls Bldg"," Seminar:  Schenker's Analytical Methodology"," Snarrenberg",2,0,H,16.0000,103
61840,"Music Cls Bldg"," Seminar:  Schenker's Analytical Methodology"," Snarrenberg",2,0,H,16.3000,103
61841,"Music Cls Bldg"," Country Music"," Duane",3,0,T,13.0000,103
61842,"Music Cls Bldg"," Country Music"," Duane",3,0,T,13.3000,103
61843,"Music Cls Bldg"," Country Music"," Duane",3,0,T,14.0000,103
61844,"Music Cls Bldg"," Country Music"," Duane",3,0,H,13.0000,103
61845,"Music Cls Bldg"," Country Music"," Duane",3,0,H,13.3000,103
61846,"Music Cls Bldg"," Country Music"," Duane",3,0,H,14.0000,103
61847,"Tietjens Hall"," Analysis I"," Duane",2,0,T,10.0000,4
61848,"Tietjens Hall"," Analysis I"," Duane",2,0,T,10.3000,4
61849,"Tietjens Hall"," Analysis I"," Duane",2,0,T,11.0000,4
61850,"Tietjens Hall"," Analysis I"," Duane",2,0,H,10.0000,4
61851,"Tietjens Hall"," Analysis I"," Duane",2,0,H,10.3000,4
61852,"Tietjens Hall"," Analysis I"," Duane",2,0,H,11.0000,4
61853,"Cupples II"," Music and Performance"," McGinley",14,0,T,13.0000,L011
61854,"Cupples II"," Music and Performance"," McGinley",14,0,T,13.3000,L011
61855,"Cupples II"," Music and Performance"," McGinley",14,0,T,14.0000,L011
61856,"Cupples II"," Music and Performance"," McGinley",14,0,H,13.0000,L011
61857,"Cupples II"," Music and Performance"," McGinley",14,0,H,13.3000,L011
61858,"Cupples II"," Music and Performance"," McGinley",14,0,H,14.0000,L011
61859,"Music Cls Bldg"," Soundtrack Studies: Music Voices Noise"," Decker",7,0,M,10.0000,102
61860,"Music Cls Bldg"," Soundtrack Studies: Music Voices Noise"," Decker",7,0,M,10.3000,102
61861,"Music Cls Bldg"," Soundtrack Studies: Music Voices Noise"," Decker",7,0,M,11.0000,102
61862,"Music Cls Bldg"," Soundtrack Studies: Music Voices Noise"," Decker",7,0,W,10.0000,102
61863,"Music Cls Bldg"," Soundtrack Studies: Music Voices Noise"," Decker",7,0,W,10.3000,102
61864,"Music Cls Bldg"," Soundtrack Studies: Music Voices Noise"," Decker",7,0,W,11.0000,102
61865,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,19.0000,100
61866,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,19.3000,100
61867,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,20.0000,100
61868,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,20.3000,100
61869,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,21.0000,100
61870,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,21.3000,100
61871,Brown," Soundtrack Studies: Music Voices Noise"," Decker",7,0,T,22.0000,100
61872,"Somers Family"," First-Year Opportunity: Contemporary Issues in Psychology"," Ray",14,0,M,16.0000,215
61873,"Somers Family"," First-Year Opportunity: Contemporary Issues in Psychology"," Ray",14,0,M,16.3000,215
61874,"Somers Family"," First-Year Opportunity: Contemporary Issues in Psychology"," Dodd",13,0,T,10.0000,215
61875,"Somers Family"," First-Year Opportunity: Contemporary Issues in Psychology"," Dodd",13,0,T,10.3000,215
61876,"Somers Family"," First-Year Opportunity: Contemporary Issues in Psychology"," Muehlhauser",12,0,H,10.0000,215
61877,"Somers Family"," First-Year Opportunity: Contemporary Issues in Psychology"," Muehlhauser",12,0,H,10.3000,215
61878,Hillman," Introductory Psychological Statistics"," Cohen-Shikora",67,0,M,14.3000,60
61879,Hillman," Introductory Psychological Statistics"," Cohen-Shikora",67,0,M,15.0000,60
61880,Hillman," Introductory Psychological Statistics"," Cohen-Shikora",67,0,M,15.3000,60
61881,Hillman," Introductory Psychological Statistics"," Cohen-Shikora",67,0,W,14.3000,60
61882,Hillman," Introductory Psychological Statistics"," Cohen-Shikora",67,0,W,15.0000,60
61883,Hillman," Introductory Psychological Statistics"," Cohen-Shikora",67,0,W,15.3000,60
61884,Rebstock," Introductory Psychological Statistics"," Nestojko",96,0,T,10.0000,215
61885,Rebstock," Introductory Psychological Statistics"," Nestojko",96,0,T,10.3000,215
61886,Rebstock," Introductory Psychological Statistics"," Nestojko",96,0,T,11.0000,215
61887,Rebstock," Introductory Psychological Statistics"," Nestojko",96,0,H,10.0000,215
61888,Rebstock," Introductory Psychological Statistics"," Nestojko",96,0,H,10.3000,215
61889,Rebstock," Introductory Psychological Statistics"," Nestojko",96,0,H,11.0000,215
61890,"Somers Family"," Experimental Psychology"," Cohen-Shikora",13,0,T,13.3000,220
61891,"Somers Family"," Experimental Psychology"," Cohen-Shikora",13,0,T,14.0000,220
61892,"Somers Family"," Experimental Psychology"," Cohen-Shikora",13,0,T,14.3000,220
61893,"Somers Family"," Experimental Psychology"," Cohen-Shikora",13,0,T,15.0000,220
61894,"Somers Family"," Experimental Psychology"," Cohen-Shikora",13,0,H,13.3000,220
61895,"Somers Family"," Experimental Psychology"," Cohen-Shikora",13,0,H,14.0000,220
61896,"Somers Family"," Experimental Psychology"," Cohen-Shikora",13,0,H,14.3000,220
61897,"Somers Family"," Experimental Psychology"," Cohen-Shikora",13,0,H,15.0000,220
61898,Brown," Introduction to Social Psychology"," Lambert",86,0,M,15.0000,118
61899,Brown," Introduction to Social Psychology"," Lambert",86,0,M,15.3000,118
61900,Brown," Introduction to Social Psychology"," Lambert",86,0,W,15.0000,118
61901,Brown," Introduction to Social Psychology"," Lambert",86,0,W,15.3000,118
61902,Brown," Introduction to Social Psychology"," Lambert",86,0,F,15.0000,118
61903,Brown," Introduction to Social Psychology"," Lambert",86,0,F,15.3000,118
61904,Simon," Developmental Psychology"," Hale",57,0,M,10.0000,023
61905,Simon," Developmental Psychology"," Hale",57,0,M,10.3000,023
61906,Simon," Developmental Psychology"," Hale",57,0,M,11.0000,023
61907,Simon," Developmental Psychology"," Hale",57,0,W,10.0000,023
61908,Simon," Developmental Psychology"," Hale",57,0,W,10.3000,023
61909,Simon," Developmental Psychology"," Hale",57,0,W,11.0000,023
61910,McDonnell," Psychology of Adolescence"," Hale",103,0,M,13.0000,162
61911,McDonnell," Psychology of Adolescence"," Hale",103,0,M,13.3000,162
61912,McDonnell," Psychology of Adolescence"," Hale",103,0,M,14.0000,162
61913,McDonnell," Psychology of Adolescence"," Hale",103,0,W,13.0000,162
61914,McDonnell," Psychology of Adolescence"," Hale",103,0,W,13.3000,162
61915,McDonnell," Psychology of Adolescence"," Hale",103,0,W,14.0000,162
61916,Seigle," Sensation and Perception"," Abrams",59,0,T,13.0000,301
61917,Seigle," Sensation and Perception"," Abrams",59,0,T,13.3000,301
61918,Seigle," Sensation and Perception"," Abrams",59,0,T,14.0000,301
61919,Seigle," Sensation and Perception"," Abrams",59,0,H,13.0000,301
61920,Seigle," Sensation and Perception"," Abrams",59,0,H,13.3000,301
61921,Seigle," Sensation and Perception"," Abrams",59,0,H,14.0000,301
61922,Seigle," Biological Psychology"," Cooper",107,0,M,10.0000,L006
61923,Seigle," Biological Psychology"," Cooper",107,0,M,10.3000,L006
61924,Seigle," Biological Psychology"," Cooper",107,0,M,11.0000,L006
61925,Seigle," Biological Psychology"," Cooper",107,0,W,10.0000,L006
61926,Seigle," Biological Psychology"," Cooper",107,0,W,10.3000,L006
61927,Seigle," Biological Psychology"," Cooper",107,0,W,11.0000,L006
61928,McDonnell," Psychology of Personality"," English",50,0,W,10.0000,162
61929,McDonnell," Psychology of Personality"," English",50,0,W,10.3000,162
61930,McDonnell," Psychology of Personality"," English",50,0,W,11.0000,162
61931,McDonnell," Psychology of Personality"," English",50,0,F,10.0000,162
61932,McDonnell," Psychology of Personality"," English",50,0,F,10.3000,162
61933,McDonnell," Psychology of Personality"," English",50,0,F,11.0000,162
61934,Brown," Psychopathology and Mental Health"," Karcher",124,0,T,10.0000,100
61935,Brown," Psychopathology and Mental Health"," Karcher",124,0,T,10.3000,100
61936,Brown," Psychopathology and Mental Health"," Karcher",124,0,T,11.0000,100
61937,Brown," Psychopathology and Mental Health"," Karcher",124,0,H,10.0000,100
61938,Brown," Psychopathology and Mental Health"," Karcher",124,0,H,10.3000,100
61939,Brown," Psychopathology and Mental Health"," Karcher",124,0,H,11.0000,100
61940,"Somers Family"," Language Acquisition"," Treiman",14,0,T,10.0000,220
61941,"Somers Family"," Language Acquisition"," Treiman",14,0,T,10.3000,220
61942,"Somers Family"," Language Acquisition"," Treiman",14,0,T,11.0000,220
61943,"Somers Family"," Language Acquisition"," Treiman",14,0,H,10.0000,220
61944,"Somers Family"," Language Acquisition"," Treiman",14,0,H,10.3000,220
61945,"Somers Family"," Language Acquisition"," Treiman",14,0,H,11.0000,220
61946,McDonnell," Cognitive Psychology"," Kool",90,0,T,10.0000,162
61947,McDonnell," Cognitive Psychology"," Kool",90,0,T,10.3000,162
61948,McDonnell," Cognitive Psychology"," Kool",90,0,T,11.0000,162
61949,McDonnell," Cognitive Psychology"," Kool",90,0,H,10.0000,162
61950,McDonnell," Cognitive Psychology"," Kool",90,0,H,10.3000,162
61951,McDonnell," Cognitive Psychology"," Kool",90,0,H,11.0000,162
61952,Simon," Cognitive Neuroscience"," Reagh",186,0,T,16.0000,1
61953,Simon," Cognitive Neuroscience"," Reagh",186,0,T,16.3000,1
61954,Simon," Cognitive Neuroscience"," Reagh",186,0,T,17.0000,1
61955,Simon," Cognitive Neuroscience"," Reagh",186,0,H,16.0000,1
61956,Simon," Cognitive Neuroscience"," Reagh",186,0,H,16.3000,1
61957,Simon," Cognitive Neuroscience"," Reagh",186,0,H,17.0000,1
61958,Simon," Understanding Emotions"," Thompson",15,0,T,13.0000,022
61959,Simon," Understanding Emotions"," Thompson",15,0,T,13.3000,022
61960,Simon," Understanding Emotions"," Thompson",15,0,T,14.0000,022
61961,Simon," Understanding Emotions"," Thompson",15,0,H,13.0000,022
61962,Simon," Understanding Emotions"," Thompson",15,0,H,13.3000,022
61963,Simon," Understanding Emotions"," Thompson",15,0,H,14.0000,022
61964,Umrath," Human Learning and Memory"," McDermott",27,0,M,10.0000,140
61965,Umrath," Human Learning and Memory"," McDermott",27,0,M,10.3000,140
61966,Umrath," Human Learning and Memory"," McDermott",27,0,M,11.0000,140
61967,Umrath," Human Learning and Memory"," McDermott",27,0,W,10.0000,140
61968,Umrath," Human Learning and Memory"," McDermott",27,0,W,10.3000,140
61969,Umrath," Human Learning and Memory"," McDermott",27,0,W,11.0000,140
61970,Umrath," Community Psychology"," Leath",33,0,M,13.0000,140
61971,Umrath," Community Psychology"," Leath",33,0,M,13.3000,140
61972,Umrath," Community Psychology"," Leath",33,0,M,14.0000,140
61973,Umrath," Community Psychology"," Leath",33,0,W,13.0000,140
61974,Umrath," Community Psychology"," Leath",33,0,W,13.3000,140
61975,Umrath," Community Psychology"," Leath",33,0,W,14.0000,140
61976,Louderman," Psychological Dynamics of Empathy"," Lambert",46,0,T,13.0000,458
61977,Louderman," Psychological Dynamics of Empathy"," Lambert",46,0,T,13.3000,458
61978,Louderman," Psychological Dynamics of Empathy"," Lambert",46,0,T,14.0000,458
61979,Louderman," Psychological Dynamics of Empathy"," Lambert",46,0,H,13.0000,458
61980,Louderman," Psychological Dynamics of Empathy"," Lambert",46,0,H,13.3000,458
61981,Louderman," Psychological Dynamics of Empathy"," Lambert",46,0,H,14.0000,458
61982,Mallinckrodt," Applied Statistical Analysis with R"," Cooper",29,0,M,13.0000,303
61983,Mallinckrodt," Applied Statistical Analysis with R"," Cooper",29,0,M,13.3000,303
61984,Mallinckrodt," Applied Statistical Analysis with R"," Cooper",29,0,M,14.0000,303
61985,Mallinckrodt," Applied Statistical Analysis with R"," Cooper",29,0,W,13.0000,303
61986,Mallinckrodt," Applied Statistical Analysis with R"," Cooper",29,0,W,13.3000,303
61987,Mallinckrodt," Applied Statistical Analysis with R"," Cooper",29,0,W,14.0000,303
61988,"Somers Family"," Perception Thought and Action"," Abrams",11,0,T,15.0000,249
61989,"Somers Family"," Perception Thought and Action"," Abrams",11,0,T,15.3000,249
61990,"Somers Family"," Perception Thought and Action"," Abrams",11,0,T,16.0000,249
61991,"Somers Family"," Perception Thought and Action"," Abrams",11,0,T,16.3000,249
61992,"Somers Family"," Perception Thought and Action"," Abrams",11,0,T,17.0000,249
61993,"Somers Family"," Perception Thought and Action"," Abrams",11,0,T,17.3000,249
61994,"Somers Family"," Advanced Cognitive Neuroscience"," Braver",16,0,M,13.0000,216A
61995,"Somers Family"," Advanced Cognitive Neuroscience"," Braver",16,0,M,13.3000,216A
61996,"Somers Family"," Advanced Cognitive Neuroscience"," Braver",16,0,M,14.0000,216A
61997,"Somers Family"," Advanced Cognitive Neuroscience"," Braver",16,0,W,13.0000,216A
61998,"Somers Family"," Advanced Cognitive Neuroscience"," Braver",16,0,W,13.3000,216A
61999,"Somers Family"," Advanced Cognitive Neuroscience"," Braver",16,0,W,14.0000,216A
62000,Eads," Study for Honors (Writing Intensive)"," Sommers",30,0,H,16.0000,204
62001,Eads," Study for Honors (Writing Intensive)"," Sommers",30,0,H,16.3000,204
62002,Eads," Study for Honors (Writing Intensive)"," Sommers",30,0,H,17.0000,204
62003,Eads," Study for Honors (Writing Intensive)"," Sommers",30,0,H,17.3000,204
62004,"Somers Family"," First-Year Seminar for Graduate Students"," McDermott",2,0,W,14.0000,215A
62005,"Somers Family"," First-Year Seminar for Graduate Students"," McDermott",2,0,W,14.3000,215A
62006,"Somers Family"," First-Year Seminar for Graduate Students"," McDermott",2,0,W,15.0000,215A
62007,"Somers Family"," First-Year Seminar for Graduate Students"," McDermott",2,0,W,15.3000,215A
62008,"Somers Family"," First-Year Seminar for Graduate Students"," McDermott",2,0,W,16.0000,215A
62009,"Somers Family"," Research Designs and Methods"," Dobbins",20,0,T,11.0000,215
62010,"Somers Family"," Research Designs and Methods"," Dobbins",20,0,T,11.3000,215
62011,"Somers Family"," Research Designs and Methods"," Dobbins",20,0,T,12.0000,215
62012,"Somers Family"," Research Designs and Methods"," Dobbins",20,0,H,11.0000,215
62013,"Somers Family"," Research Designs and Methods"," Dobbins",20,0,H,11.3000,215
62014,"Somers Family"," Research Designs and Methods"," Dobbins",20,0,H,12.0000,215
62015,"Somers Family"," Selected Topics in Design and Statistics"," Strube",6,0,M,9.0000,215A
62016,"Somers Family"," Selected Topics in Design and Statistics"," Strube",6,0,M,9.3000,215A
62017,"Somers Family"," Selected Topics in Design and Statistics"," Strube",6,0,M,10.0000,215A
62018,"Somers Family"," Selected Topics in Design and Statistics"," Strube",6,0,W,9.0000,215A
62019,"Somers Family"," Selected Topics in Design and Statistics"," Strube",6,0,W,9.3000,215A
62020,"Somers Family"," Selected Topics in Design and Statistics"," Strube",6,0,W,10.0000,215A
62021,"Somers Family"," The Psychology of Academia"," Roediger",9,0,W,14.3000,215B
62022,"Somers Family"," The Psychology of Academia"," Roediger",9,0,W,15.0000,215B
62023,"Somers Family"," The Psychology of Academia"," Roediger",9,0,W,15.3000,215B
62024,"Somers Family"," Quantitative Methods I"," Cooper",24,0,T,9.3000,216
62025,"Somers Family"," Quantitative Methods I"," Cooper",24,0,T,10.0000,216
62026,"Somers Family"," Quantitative Methods I"," Cooper",24,0,T,10.3000,216
62027,"Somers Family"," Quantitative Methods I"," Cooper",24,0,H,9.3000,216
62028,"Somers Family"," Quantitative Methods I"," Cooper",24,0,H,10.0000,216
62029,"Somers Family"," Quantitative Methods I"," Cooper",24,0,H,10.3000,216
62030,"West Campus"," Clinical Science: Intellectual and Achievement  Assessment"," Stojanovic",6,0,W,14.0000,
62031,"West Campus"," Clinical Science: Intellectual and Achievement  Assessment"," Stojanovic",6,0,W,14.3000,
62032,"West Campus"," Clinical Science: Intellectual and Achievement  Assessment"," Stojanovic",6,0,W,15.0000,
62033,"West Campus"," Clinical Science: Intellectual and Achievement  Assessment"," Stojanovic",6,0,W,15.3000,
62034,"West Campus"," Clinical Science: Intellectual and Achievement  Assessment"," Stojanovic",6,0,W,16.0000,
62035,"West Campus"," Clinical Science: Intellectual and Achievement  Assessment"," Stojanovic",6,0,W,16.3000,
62036,"Somers Family"," Clinical Science: Psychological Assessment"," Lawton",6,0,M,13.0000,215A
62037,"Somers Family"," Clinical Science: Psychological Assessment"," Lawton",6,0,M,13.3000,215A
62038,"Somers Family"," Clinical Science: Psychological Assessment"," Lawton",6,0,M,14.0000,215A
62039,"Somers Family"," Clinical Science: Psychological Assessment"," Lawton",6,0,M,14.3000,215A
62040,"Somers Family"," Clinical Science: Psychological Assessment"," Lawton",6,0,M,15.0000,215A
62041,"Somers Family"," Clinical Science: Psychological Assessment"," Lawton",6,0,M,15.3000,215A
62042,"Somers Family"," Applied Bayesian Statistics for Psychologists"," Jackson",13,0,T,14.0000,215B
62043,"Somers Family"," Applied Bayesian Statistics for Psychologists"," Jackson",13,0,T,14.3000,215B
62044,"Somers Family"," Applied Bayesian Statistics for Psychologists"," Jackson",13,0,T,15.0000,215B
62045,"Somers Family"," Applied Bayesian Statistics for Psychologists"," Jackson",13,0,H,14.0000,215B
62046,"Somers Family"," Applied Bayesian Statistics for Psychologists"," Jackson",13,0,H,14.3000,215B
62047,"Somers Family"," Applied Bayesian Statistics for Psychologists"," Jackson",13,0,H,15.0000,215B
62048,Mallinckrodt," Applied Statistical Analysis with R"," Cooper",29,0,M,13.0000,303
62049,Mallinckrodt," Applied Statistical Analysis with R"," Cooper",29,0,M,13.3000,303
62050,Mallinckrodt," Applied Statistical Analysis with R"," Cooper",29,0,M,14.0000,303
62051,Mallinckrodt," Applied Statistical Analysis with R"," Cooper",29,0,W,13.0000,303
62052,Mallinckrodt," Applied Statistical Analysis with R"," Cooper",29,0,W,13.3000,303
62053,Mallinckrodt," Applied Statistical Analysis with R"," Cooper",29,0,W,14.0000,303
62054,"Somers Family"," Perception Thought and Action"," Abrams",11,0,T,15.0000,249
62055,"Somers Family"," Perception Thought and Action"," Abrams",11,0,T,15.3000,249
62056,"Somers Family"," Perception Thought and Action"," Abrams",11,0,T,16.0000,249
62057,"Somers Family"," Perception Thought and Action"," Abrams",11,0,T,16.3000,249
62058,"Somers Family"," Perception Thought and Action"," Abrams",11,0,T,17.0000,249
62059,"Somers Family"," Perception Thought and Action"," Abrams",11,0,T,17.3000,249
62060,"Somers Family"," Graduate Research Seminar"," Carpenter",16,0,T,16.0000,216
62061,"Somers Family"," Graduate Research Seminar"," Carpenter",16,0,T,16.3000,216
62062,"Somers Family"," Graduate Research Seminar"," Sommers",3,0,W,12.0000,215
62063,"Somers Family"," Graduate Research Seminar"," Sommers",3,0,W,12.3000,215
62064,"Somers Family"," Graduate Research Seminar"," Dobbins",21,0,W,16.0000,216
62065,"Somers Family"," Graduate Research Seminar"," Dobbins",21,0,W,16.3000,216
62066,"Somers Family"," Graduate Research Seminar"," Hill",4,0,F,13.0000,215
62067,"Somers Family"," Graduate Research Seminar"," Hill",4,0,F,13.3000,215
62068,"Somers Family"," Seminar in Research Ethics"," Zacks",16,0,T,12.0000,216A
62069,"Somers Family"," Seminar in Research Ethics"," Zacks",16,0,T,12.3000,216A
62070,"Somers Family"," The Science of Behavior"," Zacks Carlson",29,0,T,14.3000,216B
62071,"Somers Family"," The Science of Behavior"," Zacks Carlson",29,0,T,15.0000,216B
62072,"Somers Family"," The Science of Behavior"," Zacks Carlson",29,0,T,15.3000,216B
62073,"Somers Family"," The Science of Behavior"," Zacks Carlson",29,0,H,14.3000,216B
62074,"Somers Family"," The Science of Behavior"," Zacks Carlson",29,0,H,15.0000,216B
62075,"Somers Family"," The Science of Behavior"," Zacks Carlson",29,0,H,15.3000,216B
62076,"Somers Family"," SEMINAR: THEORIES OF SOCIAL PSYCHOLOGY"," Strube",8,0,M,11.3000,216A
62077,"Somers Family"," SEMINAR: THEORIES OF SOCIAL PSYCHOLOGY"," Strube",8,0,M,12.0000,216A
62078,"Somers Family"," SEMINAR: THEORIES OF SOCIAL PSYCHOLOGY"," Strube",8,0,M,12.3000,216A
62079,"Somers Family"," SEMINAR: THEORIES OF SOCIAL PSYCHOLOGY"," Strube",8,0,W,11.3000,216A
62080,"Somers Family"," SEMINAR: THEORIES OF SOCIAL PSYCHOLOGY"," Strube",8,0,W,12.0000,216A
62081,"Somers Family"," SEMINAR: THEORIES OF SOCIAL PSYCHOLOGY"," Strube",8,0,W,12.3000,216A
62082,Wilson," Recent Advances in Psychological Science Seminar Series"," Bugg",43,0,M,16.0000,214
62083,Wilson," Recent Advances in Psychological Science Seminar Series"," Bugg",43,0,M,16.3000,214
62084,Wilson," Recent Advances in Psychological Science Seminar Series"," Bugg",43,0,M,17.0000,214
62085,Seigle," First-Year Seminar: Feminist and Queer Science and Technology Studies"," Tamsin Kimoto",13,0,T,16.0000,208
62086,Seigle," First-Year Seminar: Feminist and Queer Science and Technology Studies"," Tamsin Kimoto",13,0,T,16.3000,208
62087,Seigle," First-Year Seminar: Feminist and Queer Science and Technology Studies"," Tamsin Kimoto",13,0,T,17.0000,208
62088,Seigle," First-Year Seminar: Feminist and Queer Science and Technology Studies"," Tamsin Kimoto",13,0,H,16.0000,208
62089,Seigle," First-Year Seminar: Feminist and Queer Science and Technology Studies"," Tamsin Kimoto",13,0,H,16.3000,208
62090,Seigle," First-Year Seminar: Feminist and Queer Science and Technology Studies"," Tamsin Kimoto",13,0,H,17.0000,208
62091,Seigle," Introduction to Queer Studies"," Bujan",13,0,M,16.0000,301
62092,Seigle," Introduction to Queer Studies"," Bujan",13,0,M,16.3000,301
62093,Seigle," Introduction to Queer Studies"," Bujan",13,0,M,17.0000,301
62094,Seigle," Introduction to Queer Studies"," Bujan",13,0,W,16.0000,301
62095,Seigle," Introduction to Queer Studies"," Bujan",13,0,W,16.3000,301
62096,Seigle," Introduction to Queer Studies"," Bujan",13,0,W,17.0000,301
62097,"Lopata Hall"," First Year Seminar: Angels Prostitutes and Chicas Modernas: Women in Latin American History"," Montano",12,0,M,15.0000,201
62098,"Lopata Hall"," First Year Seminar: Angels Prostitutes and Chicas Modernas: Women in Latin American History"," Montano",12,0,M,15.3000,201
62099,"Lopata Hall"," First Year Seminar: Angels Prostitutes and Chicas Modernas: Women in Latin American History"," Montano",12,0,M,16.0000,201
62100,"Lopata Hall"," First Year Seminar: Angels Prostitutes and Chicas Modernas: Women in Latin American History"," Montano",12,0,M,16.3000,201
