building,name,professor,enrolled,waits,day,time
Seigle, First-Year Seminar: Literature of Addiction: From Opium to Adderall, Henderson,17,0,M,12.3
Seigle, First-Year Seminar: Literature of Addiction: From Opium to Adderall, Henderson,17,0,W,11.3
Seigle, First-Year Seminar: Literature of Addiction: From Opium to Adderall, Henderson,17,0,W,12.0
Seigle, First-Year Seminar: Literature of Addiction: From Opium to Adderall, Henderson,17,0,W,12.3
Simon, Morality and Markets, Boumgarden Van Engen,74,0,M,14.3
Simon, Morality and Markets, Boumgarden Van Engen,74,0,M,15.0
Simon, Morality and Markets, Boumgarden Van Engen,74,0,M,15.3
Simon, Morality and Markets, Boumgarden Van Engen,74,0,W,14.3
Simon, Morality and Markets, Boumgarden Van Engen,74,0,W,15.0
Simon, Morality and Markets, Boumgarden Van Engen,74,0,W,15.3
McDonnell, Literature in English: Modern Texts and Contexts, Eng,12,0,M,13.0
McDonnell, Literature in English: Modern Texts and Contexts, Eng,12,0,M,13.3
McDonnell, Literature in English: Modern Texts and Contexts, Eng,12,0,M,14.0
McDonnell, Literature in English: Modern Texts and Contexts, Eng,12,0,W,13.0
McDonnell, Literature in English: Modern Texts and Contexts, Eng,12,0,W,13.3
McDonnell, Literature in English: Modern Texts and Contexts, Eng,12,0,W,14.0
Cupples II, Literature in English: Modern Texts and Contexts, Weston,12,0,T,16.0
Cupples II, Literature in English: Modern Texts and Contexts, Weston,12,0,T,16.3
Cupples II, Literature in English: Modern Texts and Contexts, Weston,12,0,T,17.0
Cupples II, Literature in English: Modern Texts and Contexts, Weston,12,0,H,16.0
Cupples II, Literature in English: Modern Texts and Contexts, Weston,12,0,H,16.3
Cupples II, Literature in English: Modern Texts and Contexts, Weston,12,0,H,17.0
Sever, Literature in English: Modern Texts and Contexts, Maciak,17,0,M,14.3
Sever, Literature in English: Modern Texts and Contexts, Maciak,17,0,M,15.0
Sever, Literature in English: Modern Texts and Contexts, Maciak,17,0,M,15.3
Sever, Literature in English: Modern Texts and Contexts, Maciak,17,0,W,14.3
Sever, Literature in English: Modern Texts and Contexts, Maciak,17,0,W,15.0
Sever, Literature in English: Modern Texts and Contexts, Maciak,17,0,W,15.3
Cupples II, Publishing: History and Contexts, Riker,10,0,M,14.3
Cupples II, Publishing: History and Contexts, Riker,10,0,M,15.0
Cupples II, Publishing: History and Contexts, Riker,10,0,M,15.3
Cupples II, Publishing: History and Contexts, Riker,10,0,W,14.3
Cupples II, Publishing: History and Contexts, Riker,10,0,W,15.0
Cupples II, Publishing: History and Contexts, Riker,10,0,W,15.3
Eads, Sophomore Seminar: Tales of New York: Writing the Capital of the Twentieth Century, Maxwell,14,0,T,11.3
Eads, Sophomore Seminar: Tales of New York: Writing the Capital of the Twentieth Century, Maxwell,14,0,T,12.0
Eads, Sophomore Seminar: Tales of New York: Writing the Capital of the Twentieth Century, Maxwell,14,0,T,12.3
Eads, Sophomore Seminar: Tales of New York: Writing the Capital of the Twentieth Century, Maxwell,14,0,H,11.3
Eads, Sophomore Seminar: Tales of New York: Writing the Capital of the Twentieth Century, Maxwell,14,0,H,12.0
Eads, Sophomore Seminar: Tales of New York: Writing the Capital of the Twentieth Century, Maxwell,14,0,H,12.3
Mallinckrodt, Literary Modernities in Europe and America: Text and Traditions, Fischer,12,0,T,11.3
Mallinckrodt, Literary Modernities in Europe and America: Text and Traditions, Fischer,12,0,T,12.0
Mallinckrodt, Literary Modernities in Europe and America: Text and Traditions, Fischer,12,0,T,12.3
Mallinckrodt, Literary Modernities in Europe and America: Text and Traditions, Fischer,12,0,H,11.3
Mallinckrodt, Literary Modernities in Europe and America: Text and Traditions, Fischer,12,0,H,12.0
Mallinckrodt, Literary Modernities in Europe and America: Text and Traditions, Fischer,12,0,H,12.3
Ridgley, Caribbean Literature in English, Brown,23,0,T,14.3
Ridgley, Caribbean Literature in English, Brown,23,0,T,15.0
Ridgley, Caribbean Literature in English, Brown,23,0,T,15.3
Ridgley, Caribbean Literature in English, Brown,23,0,H,14.3
Ridgley, Caribbean Literature in English, Brown,23,0,H,15.0
Ridgley, Caribbean Literature in English, Brown,23,0,H,15.3
Cupples II, Topics in Literature: Colonialism and Climate Change, Thompson,6,0,M,16.0
Cupples II, Topics in Literature: Colonialism and Climate Change, Thompson,6,0,M,16.3
Cupples II, Topics in Literature: Colonialism and Climate Change, Thompson,6,0,M,17.0
Cupples II, Topics in Literature: Colonialism and Climate Change, Thompson,6,0,W,16.0
Cupples II, Topics in Literature: Colonialism and Climate Change, Thompson,6,0,W,16.3
Cupples II, Topics in Literature: Colonialism and Climate Change, Thompson,6,0,W,17.0
Crow, Selected Writers: Jane Austen, Pawl,18,0,T,10.0
Crow, Selected Writers: Jane Austen, Pawl,18,0,T,10.3
Crow, Selected Writers: Jane Austen, Pawl,18,0,T,11.0
Crow, Selected Writers: Jane Austen, Pawl,18,0,H,10.0
Crow, Selected Writers: Jane Austen, Pawl,18,0,H,10.3
Crow, Selected Writers: Jane Austen, Pawl,18,0,H,11.0
Duncker, Topics in Literature: The Big World of the Little African Magazine, Adwetewa-Badu,3,0,M,13.0
Duncker, Topics in Literature: The Big World of the Little African Magazine, Adwetewa-Badu,3,0,M,13.3
Duncker, Topics in Literature: The Big World of the Little African Magazine, Adwetewa-Badu,3,0,M,14.0
Duncker, Topics in Literature: The Big World of the Little African Magazine, Adwetewa-Badu,3,0,W,13.0
Duncker, Topics in Literature: The Big World of the Little African Magazine, Adwetewa-Badu,3,0,W,13.3
Duncker, Topics in Literature: The Big World of the Little African Magazine, Adwetewa-Badu,3,0,W,14.0
Life Sciences, Topics in Literature: The Practice of Diaspora: Literatures of Race Power and Cultural Crossings, Adwetewa-Badu,5,0,M,10.0
Life Sciences, Topics in Literature: The Practice of Diaspora: Literatures of Race Power and Cultural Crossings, Adwetewa-Badu,5,0,M,10.3
Life Sciences, Topics in Literature: The Practice of Diaspora: Literatures of Race Power and Cultural Crossings, Adwetewa-Badu,5,0,M,11.0
Life Sciences, Topics in Literature: The Practice of Diaspora: Literatures of Race Power and Cultural Crossings, Adwetewa-Badu,5,0,W,10.0
Life Sciences, Topics in Literature: The Practice of Diaspora: Literatures of Race Power and Cultural Crossings, Adwetewa-Badu,5,0,W,10.3
Life Sciences, Topics in Literature: The Practice of Diaspora: Literatures of Race Power and Cultural Crossings, Adwetewa-Badu,5,0,W,11.0
Eads, From Ghetto to Gated: Blacks and Jews in America, Zafar,23,0,T,16.0
Eads, From Ghetto to Gated: Blacks and Jews in America, Zafar,23,0,T,16.3
Eads, From Ghetto to Gated: Blacks and Jews in America, Zafar,23,0,T,17.0
Eads, From Ghetto to Gated: Blacks and Jews in America, Zafar,23,0,H,16.0
Eads, From Ghetto to Gated: Blacks and Jews in America, Zafar,23,0,H,16.3
Eads, From Ghetto to Gated: Blacks and Jews in America, Zafar,23,0,H,17.0
Rudolph, The Bible as Literature, Thomas,22,0,M,14.3
Rudolph, The Bible as Literature, Thomas,22,0,M,15.0
Rudolph, The Bible as Literature, Thomas,22,0,M,15.3
Rudolph, The Bible as Literature, Thomas,22,0,W,14.3
Rudolph, The Bible as Literature, Thomas,22,0,W,15.0
Rudolph, The Bible as Literature, Thomas,22,0,W,15.3
Louderman, Shakespeare: The Godly and the Grotesque, Sommers,24,0,M,11.3
Louderman, Shakespeare: The Godly and the Grotesque, Sommers,24,0,M,12.0
Louderman, Shakespeare: The Godly and the Grotesque, Sommers,24,0,M,12.3
Louderman, Shakespeare: The Godly and the Grotesque, Sommers,24,0,W,11.3
Louderman, Shakespeare: The Godly and the Grotesque, Sommers,24,0,W,12.0
Louderman, Shakespeare: The Godly and the Grotesque, Sommers,24,0,W,12.3
Eads, Senior Research Seminar I, Batten,7,0,H,16.0
Eads, Senior Research Seminar I, Batten,7,0,H,16.3
Eads, Senior Research Seminar I, Batten,7,0,H,17.0
Eads, Senior Research Seminar I, Batten,7,0,H,17.3
Eads, Senior Research Seminar I, Batten,7,0,H,18.0
Seigle, American Film Genres, Studlar,9,0,W,11.3
Seigle, American Film Genres, Studlar,9,0,W,12.0
Seigle, American Film Genres, Studlar,9,0,W,12.3
Seigle, American Film Genres, Studlar,9,0,F,11.3
Seigle, American Film Genres, Studlar,9,0,F,12.0
Seigle, American Film Genres, Studlar,9,0,F,12.3
Brown, American Film Genres, Studlar,9,0,H,16.0
Brown, American Film Genres, Studlar,9,0,H,16.3
Brown, American Film Genres, Studlar,9,0,H,17.0
Brown, American Film Genres, Studlar,9,0,H,17.3
Brown, American Film Genres, Studlar,9,0,H,18.0
Brown, American Film Genres, Studlar,9,0,H,18.3
Duncker, Spenser, Loewenstein,2,0,T,14.3
Duncker, Spenser, Loewenstein,2,0,T,15.0
Duncker, Spenser, Loewenstein,2,0,T,15.3
Duncker, Spenser, Loewenstein,2,0,H,14.3
Duncker, Spenser, Loewenstein,2,0,H,15.0
Duncker, Spenser, Loewenstein,2,0,H,15.3
Duncker, The Spenser Lab, Loewenstein,5,0,T,14.3
Duncker, The Spenser Lab, Loewenstein,5,0,T,15.0
Duncker, The Spenser Lab, Loewenstein,5,0,T,15.3
Duncker, The Spenser Lab, Loewenstein,5,0,H,14.3
Duncker, The Spenser Lab, Loewenstein,5,0,H,15.0
Duncker, The Spenser Lab, Loewenstein,5,0,H,15.3
Eads, The Spenser Lab, Loewenstein,5,0,H,16.0
Eads, The Spenser Lab, Loewenstein,5,0,H,16.3
Eads, Literary Studies and Graduate Research, Micir,7,0,F,11.0
Eads, Literary Studies and Graduate Research, Micir,7,0,F,11.3
Eads, Literary Studies and Graduate Research, Micir,7,0,F,12.0
Eads, Literary Studies and Graduate Research, Micir,7,0,F,12.3
Eads, Literary Studies and Graduate Research, Micir,7,0,F,13.0
Eads, Literary Studies and Graduate Research, Micir,7,0,F,13.3
Eads, Seminar: Reconceiving the Harlem Renaissance: Black Modernism at 100, Maxwell,12,0,H,16.0
Eads, Seminar: Reconceiving the Harlem Renaissance: Black Modernism at 100, Maxwell,12,0,H,16.3
Eads, Seminar: Reconceiving the Harlem Renaissance: Black Modernism at 100, Maxwell,12,0,H,17.0
Eads, Seminar: Reconceiving the Harlem Renaissance: Black Modernism at 100, Maxwell,12,0,H,17.3
Eads, Seminar: Reconceiving the Harlem Renaissance: Black Modernism at 100, Maxwell,12,0,H,18.0
Eads, The 20th Century: Critical Making, Kirilloff,6,0,T,16.0
Eads, The 20th Century: Critical Making, Kirilloff,6,0,T,16.3
Eads, The 20th Century: Critical Making, Kirilloff,6,0,T,17.0
Eads, The 20th Century: Critical Making, Kirilloff,6,0,T,17.3
Eads, The 20th Century: Critical Making, Kirilloff,6,0,T,18.0
Duncker, The Spenser Lab, Loewenstein,5,0,T,14.3
Duncker, The Spenser Lab, Loewenstein,5,0,T,15.0
Duncker, The Spenser Lab, Loewenstein,5,0,T,15.3
Duncker, The Spenser Lab, Loewenstein,5,0,H,14.3
Duncker, The Spenser Lab, Loewenstein,5,0,H,15.0
Duncker, The Spenser Lab, Loewenstein,5,0,H,15.3
Eads, The Spenser Lab, Loewenstein,5,0,H,16.0
Eads, The Spenser Lab, Loewenstein,5,0,H,16.3
Eads, Beginning Hindi I, Jain,17,0,M,10.0
Eads, Beginning Hindi I, Jain,17,0,M,10.3
Eads, Beginning Hindi I, Jain,17,0,T,10.0
Eads, Beginning Hindi I, Jain,17,0,T,10.3
Eads, Beginning Hindi I, Jain,17,0,W,10.0
Eads, Beginning Hindi I, Jain,17,0,W,10.3
Eads, Beginning Hindi I, Jain,17,0,H,10.0
Eads, Beginning Hindi I, Jain,17,0,H,10.3
Eads, Beginning Hindi I, Jain,17,0,F,10.0
Eads, Beginning Hindi I, Jain,17,0,F,10.3
Cupples I, Beginning Urdu, Shah,5,0,M,16.0
Cupples I, Beginning Urdu, Shah,5,0,M,16.3
Cupples I, Beginning Urdu, Shah,5,0,W,16.0
Cupples I, Beginning Urdu, Shah,5,0,W,16.3
Cupples I, Beginning Urdu, Shah,5,0,F,16.0
Cupples I, Beginning Urdu, Shah,5,0,F,16.3
Busch, Introduction to Islamic Civilization, Yucesoy,92,0,M,11.3
Busch, Introduction to Islamic Civilization, Yucesoy,92,0,M,12.0
Busch, Introduction to Islamic Civilization, Yucesoy,92,0,M,12.3
Busch, Introduction to Islamic Civilization, Yucesoy,92,0,W,11.3
Busch, Introduction to Islamic Civilization, Yucesoy,92,0,W,12.0
Busch, Introduction to Islamic Civilization, Yucesoy,92,0,W,12.3
Eads, INTERMEDIATE HINDI I, Jain,13,0,M,12.0
Eads, INTERMEDIATE HINDI I, Jain,13,0,M,12.3
Eads, INTERMEDIATE HINDI I, Jain,13,0,W,12.0
Eads, INTERMEDIATE HINDI I, Jain,13,0,W,12.3
Eads, INTERMEDIATE HINDI I, Jain,13,0,F,12.0
Eads, INTERMEDIATE HINDI I, Jain,13,0,F,12.3
Cupples I, Intermediate Urdu I, Shah,4,0,M,15.0
Cupples I, Intermediate Urdu I, Shah,4,0,M,15.3
Cupples I, Intermediate Urdu I, Shah,4,0,W,15.0
Cupples I, Intermediate Urdu I, Shah,4,0,W,15.3
Cupples I, Intermediate Urdu I, Shah,4,0,F,15.0
Cupples I, Intermediate Urdu I, Shah,4,0,F,15.3
Eads, Third Level Hindi I, Jain,3,0,M,13.0
Eads, Third Level Hindi I, Jain,3,0,M,13.3
Eads, Third Level Hindi I, Jain,3,0,M,14.0
Eads, Third Level Hindi I, Jain,3,0,W,13.0
Eads, Third Level Hindi I, Jain,3,0,W,13.3
Eads, Third Level Hindi I, Jain,3,0,W,14.0
Cupples I, Third-Level Urdu I, Shah,7,0,M,17.0
Cupples I, Third-Level Urdu I, Shah,7,0,M,17.3
Cupples I, Third-Level Urdu I, Shah,7,0,M,18.0
Cupples I, Third-Level Urdu I, Shah,7,0,W,17.0
Cupples I, Third-Level Urdu I, Shah,7,0,W,17.3
Cupples I, Third-Level Urdu I, Shah,7,0,W,18.0
January Hall, Imperialism and Sexuality: India South Asia and the World: Writing-Intensive Seminar, Chandra,14,0,H,15.0
January Hall, Imperialism and Sexuality: India South Asia and the World: Writing-Intensive Seminar, Chandra,14,0,H,15.3
January Hall, Imperialism and Sexuality: India South Asia and the World: Writing-Intensive Seminar, Chandra,14,0,H,16.0
January Hall, Imperialism and Sexuality: India South Asia and the World: Writing-Intensive Seminar, Chandra,14,0,H,16.3
January Hall, Imperialism and Sexuality: India South Asia and the World: Writing-Intensive Seminar, Chandra,14,0,H,17.0
January Hall, Imperialism and Sexuality: India South Asia and the World: Writing-Intensive Seminar, Chandra,14,0,H,17.3
Eads, Introduction to Sociolinguistics, Baugh,13,0,T,16.0
Eads, Introduction to Sociolinguistics, Baugh,13,0,T,16.3
Eads, Introduction to Sociolinguistics, Baugh,13,0,T,17.0
Eads, Introduction to Sociolinguistics, Baugh,13,0,T,17.3
Eads, Introduction to Sociolinguistics, Baugh,13,0,T,18.0
Eads, Introduction to Sociolinguistics, Baugh,13,0,T,18.3
Eads, Linguistic Diversity in the United States, Baugh,12,0,W,16.0
Eads, Linguistic Diversity in the United States, Baugh,12,0,W,16.3
Eads, Linguistic Diversity in the United States, Baugh,12,0,W,17.0
Eads, Linguistic Diversity in the United States, Baugh,12,0,W,17.3
Eads, Linguistic Diversity in the United States, Baugh,12,0,W,18.0
Eads, Linguistic Diversity in the United States, Baugh,12,0,W,18.3
Sever, Senior Seminar in Linguistics: Optimality Theory, Danis,3,0,T,11.3
Sever, Senior Seminar in Linguistics: Optimality Theory, Danis,3,0,T,12.0
Sever, Senior Seminar in Linguistics: Optimality Theory, Danis,3,0,T,12.3
Sever, Senior Seminar in Linguistics: Optimality Theory, Danis,3,0,H,11.3
Sever, Senior Seminar in Linguistics: Optimality Theory, Danis,3,0,H,12.0
Sever, Senior Seminar in Linguistics: Optimality Theory, Danis,3,0,H,12.3
McDonnell, First-Year Seminar: All About Black Holes, Krawczynski,21,0,T,16.0
McDonnell, First-Year Seminar: All About Black Holes, Krawczynski,21,0,T,16.3
McDonnell, First-Year Seminar: All About Black Holes, Krawczynski,21,0,T,17.0
McDonnell, First-Year Seminar: All About Black Holes, Krawczynski,21,0,H,16.0
McDonnell, First-Year Seminar: All About Black Holes, Krawczynski,21,0,H,16.3
McDonnell, First-Year Seminar: All About Black Holes, Krawczynski,21,0,H,17.0
Crow, Physics of Sustainable Energy, Alford,26,0,T,13.0
Crow, Physics of Sustainable Energy, Alford,26,0,T,13.3
Crow, Physics of Sustainable Energy, Alford,26,0,T,14.0
Crow, Physics of Sustainable Energy, Alford,26,0,H,13.0
Crow, Physics of Sustainable Energy, Alford,26,0,H,13.3
Crow, Physics of Sustainable Energy, Alford,26,0,H,14.0
Crow, Focused Physics I, Tikhonov,43,0,M,13.0
Crow, Focused Physics I, Tikhonov,43,0,M,13.3
Crow, Focused Physics I, Tikhonov,43,0,M,14.0
Crow, Focused Physics I, Tikhonov,43,0,W,13.0
Crow, Focused Physics I, Tikhonov,43,0,W,13.3
Crow, Focused Physics I, Tikhonov,43,0,W,14.0
Crow, Focused Physics I, Medeiros da Rosa,43,0,F,13.0
Crow, Focused Physics I, Medeiros da Rosa,43,0,F,13.3
Crow, General Physics I, Iyer,15,0,T,17.0
Crow, General Physics I, Iyer,15,0,T,17.3
Crow, General Physics I, Iyer,15,0,T,18.0
Crow, General Physics I, Iyer,15,0,T,18.0
Crow, General Physics I, Iyer,15,0,T,18.3
Crow, General Physics I, Iyer,15,0,T,19.0
Crow, General Physics I, Iyer,15,0,T,19.3
Crow, General Physics I, Iyer,15,0,T,20.0
Crow, General Physics I, Iyer,15,0,H,17.0
Crow, General Physics I, Iyer,15,0,H,17.3
Crow, General Physics I, Iyer,15,0,H,18.0
Crow, General Physics I, Iyer,15,0,H,18.0
Crow, General Physics I, Iyer,15,0,H,18.3
Crow, General Physics I, Iyer,15,0,H,19.0
Crow, General Physics I, Iyer,15,0,H,19.3
Crow, General Physics I, Iyer,15,0,H,20.0
Crow, General Physics I Lab, Ran,13,0,H,18.0
Crow, General Physics I Lab, Ran,13,0,H,18.3
Crow, General Physics I Lab, Ran,13,0,H,19.0
Crow, General Physics I Lab, Ran,13,0,H,19.3
Crow, General Physics I Lab, Ran,13,0,H,20.0
Crow, General Physics I Lab, Ran,13,0,H,20.3
Crow, General Physics I Lab, Ran,13,0,H,21.0
Crow, Introduction to Quantum Physics, Ogliore,34,0,M,11.0
Crow, Introduction to Quantum Physics, Ogliore,34,0,M,11.3
Crow, Introduction to Quantum Physics, Ogliore,34,0,W,11.0
Crow, Introduction to Quantum Physics, Ogliore,34,0,W,11.3
Crow, Introduction to Quantum Physics, Ogliore,34,0,F,11.0
Crow, Introduction to Quantum Physics, Ogliore,34,0,F,11.3
Crow, Introduction to Astrophysics, Errando Trias,9,0,M,8.3
Crow, Introduction to Astrophysics, Errando Trias,9,0,M,9.0
Crow, Introduction to Astrophysics, Errando Trias,9,0,M,9.3
Crow, Introduction to Astrophysics, Errando Trias,9,0,W,8.3
Crow, Introduction to Astrophysics, Errando Trias,9,0,W,9.0
Crow, Introduction to Astrophysics, Errando Trias,9,0,W,9.3
Crow, Electronics Laboratory, Buckley,1,0,T,13.0
Crow, Electronics Laboratory, Buckley,1,0,T,13.3
Crow, Electronics Laboratory, Buckley,1,0,T,14.0
Crow, Electronics Laboratory, Buckley,1,0,H,13.0
Crow, Electronics Laboratory, Buckley,1,0,H,13.3
Crow, Electronics Laboratory, Buckley,1,0,H,14.0
Crow, Electronics Laboratory, Buckley,1,0,T,14.3
Crow, Electronics Laboratory, Buckley,1,0,T,15.0
Crow, Electronics Laboratory, Buckley,1,0,T,15.3
Crow, Electronics Laboratory, Buckley,1,0,T,16.0
Crow, Electronics Laboratory, Buckley,1,0,T,16.3
Crow, Electronics Laboratory, Buckley,1,0,H,14.3
Crow, Electronics Laboratory, Buckley,1,0,H,15.0
Crow, Electronics Laboratory, Buckley,1,0,H,15.3
Crow, Electronics Laboratory, Buckley,1,0,H,16.0
Crow, Electronics Laboratory, Buckley,1,0,H,16.3
Crow, Planets and Life in the Universe, Daylan,19,0,T,8.3
Crow, Planets and Life in the Universe, Daylan,19,0,T,9.0
Crow, Planets and Life in the Universe, Daylan,19,0,T,9.3
Crow, Planets and Life in the Universe, Daylan,19,0,H,8.3
Crow, Planets and Life in the Universe, Daylan,19,0,H,9.0
Crow, Planets and Life in the Universe, Daylan,19,0,H,9.3
Crow, Physics of Vision, Wessel,17,0,T,8.3
Crow, Physics of Vision, Wessel,17,0,T,9.0
Crow, Physics of Vision, Wessel,17,0,T,9.3
Crow, Physics of Vision, Wessel,17,0,H,8.3
Crow, Physics of Vision, Wessel,17,0,H,9.0
Crow, Physics of Vision, Wessel,17,0,H,9.3
Crow, Biophysics Laboratory, Mukherji,10,0,T,13.0
Crow, Biophysics Laboratory, Mukherji,10,0,T,13.3
Crow, Biophysics Laboratory, Mukherji,10,0,T,14.0
Crow, Biophysics Laboratory, Mukherji,10,0,T,14.3
Crow, Biophysics Laboratory, Mukherji,10,0,T,15.0
Crow, Biophysics Laboratory, Mukherji,10,0,T,15.3
Crow, Biophysics Laboratory, Mukherji,10,0,T,16.0
Crow, Biophysics Laboratory, Mukherji,10,0,T,16.3
Crow, Biophysics Laboratory, Mukherji,10,0,H,13.0
Crow, Biophysics Laboratory, Mukherji,10,0,H,13.3
Crow, Biophysics Laboratory, Mukherji,10,0,H,14.0
Crow, Biophysics Laboratory, Mukherji,10,0,H,14.3
Crow, Biophysics Laboratory, Mukherji,10,0,H,15.0
Crow, Biophysics Laboratory, Mukherji,10,0,H,15.3
Crow, Biophysics Laboratory, Mukherji,10,0,H,16.0
Crow, Biophysics Laboratory, Mukherji,10,0,H,16.3
Cupples II, Physical Science in 12 Problems, Sobotka,5,0,T,14.3
Cupples II, Physical Science in 12 Problems, Sobotka,5,0,T,15.0
Cupples II, Physical Science in 12 Problems, Sobotka,5,0,T,15.3
Crow, Electricity and Magnetism, Yuan,25,0,T,10.0
Crow, Electricity and Magnetism, Yuan,25,0,T,10.3
Crow, Electricity and Magnetism, Yuan,25,0,T,11.0
Crow, Electricity and Magnetism, Yuan,25,0,H,10.0
Crow, Electricity and Magnetism, Yuan,25,0,H,10.3
Crow, Electricity and Magnetism, Yuan,25,0,H,11.0
Crow, Introduction to Computational Physics, Chen,37,0,M,9.0
Crow, Introduction to Computational Physics, Chen,37,0,M,9.3
Crow, Introduction to Computational Physics, Chen,37,0,W,9.0
Crow, Introduction to Computational Physics, Chen,37,0,W,9.3
Crow, Introduction to Computational Physics, Chen,37,0,F,9.0
Crow, Introduction to Computational Physics, Chen,37,0,F,9.3
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,M,14.3
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,M,15.0
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,M,15.3
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,M,16.0
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,W,14.3
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,W,15.0
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,W,15.3
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,W,16.0
Crow, Statistical Mechanics and Thermodynamics, Murch Zu,11,0,M,8.3
Crow, Statistical Mechanics and Thermodynamics, Murch Zu,11,0,M,9.0
Crow, Statistical Mechanics and Thermodynamics, Murch Zu,11,0,M,9.3
Crow, Statistical Mechanics and Thermodynamics, Murch Zu,11,0,W,8.3
Crow, Statistical Mechanics and Thermodynamics, Murch Zu,11,0,W,9.0
Crow, Statistical Mechanics and Thermodynamics, Murch Zu,11,0,W,9.3
Crow, Quantum Mechanics, Nussinov,9,0,M,10.0
Crow, Quantum Mechanics, Nussinov,9,0,M,10.3
Crow, Quantum Mechanics, Nussinov,9,0,W,10.0
Crow, Quantum Mechanics, Nussinov,9,0,W,10.3
Crow, Quantum Mechanics, Nussinov,9,0,F,10.0
Crow, Quantum Mechanics, Nussinov,9,0,F,10.3
Cupples II, Physical Science in 12 Problems, Sobotka,5,0,T,14.3
Cupples II, Physical Science in 12 Problems, Sobotka,5,0,T,15.0
Cupples II, Physical Science in 12 Problems, Sobotka,5,0,T,15.3
Crow, Theoretical Physics, Seidel,35,0,M,13.0
Crow, Theoretical Physics, Seidel,35,0,M,13.3
Crow, Theoretical Physics, Seidel,35,0,W,13.0
Crow, Theoretical Physics, Seidel,35,0,W,13.3
Crow, Theoretical Physics, Seidel,35,0,F,13.0
Crow, Theoretical Physics, Seidel,35,0,F,13.3
Crow, Electricity and Magnetism I, Yuan,25,0,T,10.0
Crow, Electricity and Magnetism I, Yuan,25,0,T,10.3
Crow, Electricity and Magnetism I, Yuan,25,0,T,11.0
Crow, Electricity and Magnetism I, Yuan,25,0,H,10.0
Crow, Electricity and Magnetism I, Yuan,25,0,H,10.3
Crow, Electricity and Magnetism I, Yuan,25,0,H,11.0
Crow, Introduction to Computational Physics, Chen,37,0,M,9.0
Crow, Introduction to Computational Physics, Chen,37,0,M,9.3
Crow, Introduction to Computational Physics, Chen,37,0,W,9.0
Crow, Introduction to Computational Physics, Chen,37,0,W,9.3
Crow, Introduction to Computational Physics, Chen,37,0,F,9.0
Crow, Introduction to Computational Physics, Chen,37,0,F,9.3
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,M,14.3
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,M,15.0
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,M,15.3
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,M,16.0
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,W,14.3
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,W,15.0
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,W,15.3
Louderman, Introduction to the Atomic Nucleus, Sobotka,2,0,W,16.0
Crow, Classical Electrodynamics I, Yang,22,0,T,10.0
Crow, Classical Electrodynamics I, Yang,22,0,T,10.3
Crow, Classical Electrodynamics I, Yang,22,0,T,11.0
Crow, Classical Electrodynamics I, Yang,22,0,H,10.0
Crow, Classical Electrodynamics I, Yang,22,0,H,10.3
Crow, Classical Electrodynamics I, Yang,22,0,H,11.0
Crow, Statistical Mechanics and Thermodynamics, Murch Zu,11,0,M,8.3
Crow, Statistical Mechanics and Thermodynamics, Murch Zu,11,0,M,9.0
Crow, Statistical Mechanics and Thermodynamics, Murch Zu,11,0,M,9.3
Crow, Statistical Mechanics and Thermodynamics, Murch Zu,11,0,W,8.3
Crow, Statistical Mechanics and Thermodynamics, Murch Zu,11,0,W,9.0
Crow, Statistical Mechanics and Thermodynamics, Murch Zu,11,0,W,9.3
Crow, Quantum Mechanics, Nussinov,9,0,M,10.0
Crow, Quantum Mechanics, Nussinov,9,0,M,10.3
Crow, Quantum Mechanics, Nussinov,9,0,W,10.0
Crow, Quantum Mechanics, Nussinov,9,0,W,10.3
Crow, Quantum Mechanics, Nussinov,9,0,F,10.0
Crow, Quantum Mechanics, Nussinov,9,0,F,10.3
Crow, Quantum Mechanics I, Dev,33,0,M,10.0
Crow, Quantum Mechanics I, Dev,33,0,M,10.3
Crow, Quantum Mechanics I, Dev,33,0,W,10.0
Crow, Quantum Mechanics I, Dev,33,0,W,10.3
Crow, Quantum Mechanics I, Dev,33,0,F,10.0
Crow, Quantum Mechanics I, Dev,33,0,F,10.3
Crow, Planets and Life in the Universe, Daylan,19,0,T,8.3
Crow, Planets and Life in the Universe, Daylan,19,0,T,9.0
Crow, Planets and Life in the Universe, Daylan,19,0,T,9.3
Crow, Planets and Life in the Universe, Daylan,19,0,H,8.3
Crow, Planets and Life in the Universe, Daylan,19,0,H,9.0
Crow, Planets and Life in the Universe, Daylan,19,0,H,9.3
